comment,label
کلا ۳ روز کار کرد و بعدش از کار افتاد. می‌برم گارانتی، (البته اگر گارانتی وجود داشته باشد) بعد خبرشو میام اینجا ادیت می‌کنم. مخلص کلام: پیشنهاد نمی‌کنم، نخرید!,0
دوروزه بدستم رسیده خوب بوده زپرتی نیس دکمه تنظیم درجش از زیاد به کمه حواسم نبود محکم پیچوندم ولی چیزیش نشد,2
کیفیت عالی باد خنک مجلس کمی می‌گیرد برای روی میز عالی,2
قیمتش یکم بالاست وگرنه از هر لحاظ خوبه,1
ققیمت گران است,2
معمولیه در حد قیمتش,1
بادملایمی داره فقط درجه زیادش به کارتون میادودرجه‌های دیگش بادش خیلی کمه، همینقدر که نمیذاره زیادعرق کنین، کارراه اندازه، ازخریدش پشیمون نیستم,2
یه دونه برای محل کار خریدم، هم خنک میکنه و هم هوا رو تهویه میکنه. یه دونه دیگه هم سفارش دادم به عنوان زاپاس ,2
کوچیکه و سرعت باد کم,0
اصلا دیجیکالا بسته بندیش نکرده بود و یه سلفون الکی روش پیچیده بودن. کارتنش پارن شده بود که از نوع پارگیش مشخص بود یه بهش برخورد کرده ولی خودش کار می‌کرد و جاییش شکستگی نداشت. عکس هم گذاشتم که کامل ببینید چطور بوده,1
"با توجه به قیمت بد نیست ولی به نظزم برای جاهای ساکت و بیصدا مناسب نیست , چون رو درجه متوسط و تند غیر از صدای ملایم پره پنکه , یه صدای موج‌دار بلند هوو م م م , شبیه کمپرسور یخچال یا کولرگازی به گوش میرسه که وقتی با دست از زمین بلند می‌کنی صدا کم میشه وچون پایه‌ها لرزه گیر نداره وقتی روی سطح محکم شبیه میز تحریر قرار میگیره صدای بلندی تولید میکنه , که این صدای موج‌دار تو پنکه‌های بزرگ مشاهده نمیشه. به نظرم برای جاهای شلوغ مثل مغازه مناسبه. البته رو دور کم برای باد زدن کباب زغ …",1
خوبه راضی بودم,2
من ازش راضیم و خوبه,2
بعد یه مدت که میگذره خاک میگیره پره هم در نمیاد و نمیشه خوب تمیزش کرد,2
خیلی خوبه فقط دکمه هاش بر عکسه ولی پرتاب باد خوبی داره,2
پنکه خوبیه نسبت به قیمتش می‌ارزه,2
پرتاپش خوبه من خریدم برای پدرم,0
در کل با این قیمت، کیفیت قابل قبولی داره,2
واسه یه نفر خوبه و محیط خیلی کوچیک چون نمیچرخه مدام باید به سمت خودت باشه,2
خیلی خوب بود. برای اتاق‌خواب کاملا کفایت می‌کنه. قیمتش هم نسبت به فروشگاه‌های دیگه، مناسب‌تره.,2
پایه پنکه شکسته بود. قطعا دیگه از دیجی کالا بدلیل بی نظمی وعدم مسءولیت پذیریشون خرید نمی‌کنم توصیه می‌کنم خرید نکنید. پس از دوهفته که کالا به دستم رسیده ومیخوام مرجوع کنم، هنوز مرحله ;در حال ارسال مرسوله ; هست نمیشه مرجوع کرد. الان که مرحله تحویل در سیستم ثبت‌شده دیگه نمیشه مرجوع کرد! خیلی باحالین,0
بسیار پرقدت وخنکی قابل قبولی داره,0
بنظرم تو عکس بزرگتر بود ولی کار منو را انداخته,0
عالی بود حتما بگیرید,2
خیلی بود برای اداره و مکانی که بشه روی میز گذاشتش عالیه …,2
به نظر من نسبت به قیمت عالیه,2
یه فن معمولیه ۳ تا دور داره که کلیدش کلا برعکس عمل میکنه روی دور ۲ مدت طولانی کار میکنه و داغ نمیکنه ولی روی دور ۳ که میذاری بعد ۱۰ دقیقه داغ میکنه و خاموش میشه درکل کار راه اندازه,1
بار دومی هست که این محصول رو خریداری می‌کنم پارسال برای محل کارم گرفتم و امسال هم برای منزل و خیلی هم ازش راضیم … جای زیادی نمیگیره و قدرت پرتاب بادش هم عالیه,2
پرتاب باد مناسب، کیفیت خوب، سومین باره سفارش میدم,2
خوب بود من راضیم,2
بر عکس بودن حالات (باد حالت ۱ بیشتر از حالات ۲ و ۳) ,2
دور تند هر یک ساعت نیم ساعت قطع می‌کند. که بدلیل داشتن فیوز حرارتی هست. از جهتی امتیازه که سیم‌پیچ را نسوزونه، ولی از جهتی بوبین ضعیفش را محافظت میکنه.,1
خوب بود راضی بودم,2
درجه برعکس هستش یعنی ۱ تند و ۳ کند هستش بدک نیست و قدرت باد خوبی از نزدیک داره,2
کاربردی و عالی,2
خیلی خوب بود کاملا راضی هستم ازش فقط اینکه نمیدونم چرا کلید کم و زیاد کردنش برعکسه,2
محصول در بسته بندی خوبی تحویل داده شد. شدت بادش هم مناسبه برای اتاق‌خواب یا محل کار. کار راه اندازه خلاصه.,2
خیلی ابزار کاربردی و مناسبی است. گذاشتمش روی قفسه کتاب‌ها کنار میز و همیشه روشنه. عملا باعث شده کولر روشن نکنم و کاملا پاسخگو است.,2
با تشکر از دیجی کالا,2
خوبه کار راه اندازه,2
خواهشندم مدیریت و دیگر اوامرمحترم بابت خریدمشتری ازجانب خویش ارزش قائل شوند,2
خیلی خوبه طوری که اصن نیازم نمیشه بزارم رو درجه اول. شدت باد ۳ کافیه,2
سلام. قدرتش واقعا عالیه. خیلیهم بی‌صدا کار می‌کنه. فقط کاش کمی ارزونتر بود.,2
از همه نظر عالیه و ویشنهاد میشه,0
خوبیش اینه وقتی داغ میکنه خودش خاموش میشه بنی اونقدری کار نمیکنه که بسوزه,2
مناسب برای اتاق و مغازه‌ها,2
پکنه جمع و جور خوبی هست برای اتاقم خریدم قدرت باد خوبی داره کیفیت ساختش خوبه منتها جای درجه ۱ و ۳ جایجاست یعنی ۱ میشه بیشترین وزش باد و ۳ کمترین وزش باد بقیه چیزا خوبه گارانتی هم داره,2
مدل عالی کم صدا و کاربردی هست که زیاد هم جا نمیگیره و ۳ درجه‌بندی داره,2
برای روی میزکار خوبه,1
بی‌صدا و پرسرعت. من برای اتاق بچه هام که دریچه کولر نداره گرفتم راضیم,2
معنی واقعی خاص و عالی من برای لپ‌تاپ خریدم اما کا اتاق خنک میکنه,2
من از دیجی کالا سفارش دادم، بعد اینکه محصول رو دریافت کردم کارتون از همه‌جا له و پاره بود که سلفون پیچ کرده بودن، بعد از باز کردن متوجه شد گوشه پنکه شکسته هست. این آخرین خریدم از دیجی کالا بود چون محصولات دست دوم و مرجوعی رو به اسم نو به مردم تحویل میده و به فکر کیفیت محصول یا رضایت مشتری نیست.,0
چند ساعت که کار می‌کنه بوش بلند میشه و از کار میوفته و موتور dcهست نه ac یعنی سیم‌پیچی نداره. در کل وسیله ظریفی هست,1
مرجوع کردم برای شهر گرمسیر به درد نمیخوره,1
خیلی عالی و به صرفه خنک میکنه,2
